timestamp,long_account,short_account,long_short_ratio
1694685600000,0.5902,0.4098,1.4402
1694685900000,0.5906,0.4094,1.4426
1694686200000,0.5917,0.4083,1.4492
1694686500000,0.5927,0.4073,1.4552
1694686800000,0.5933,0.4067,1.4588
1694687100000,0.5932,0.4068,1.4582
1694687400000,0.5932,0.4068,1.4582
1694687700000,0.5925,0.4075,1.454
1694688000000,0.5918,0.4082,1.4498
1694688300000,0.5912,0.4088,1.4462
1694688600000,0.591,0.409,1.445
1694688900000,0.5908,0.4092,1.4438
1694689200000,0.591,0.409,1.445
1694689500000,0.5914,0.4086,1.4474
1694689800000,0.5912,0.4088,1.4462
1694690100000,0.5912,0.4088,1.4462
1694690400000,0.5913,0.4087,1.4468
1694690700000,0.5905,0.4095,1.442
1694691000000,0.591,0.409,1.445
1694691300000,0.5905,0.4095,1.442
1694691600000,0.5898,0.4102,1.4378
1694691900000,0.5892,0.4108,1.4343
1694692200000,0.589,0.411,1.4331
1694692500000,0.5894,0.4106,1.4355
1694692800000,0.5891,0.4109,1.4337
1694693100000,0.5868,0.4132,1.4201
1694693400000,0.5849,0.4151,1.4091
1694693700000,0.5836,0.4164,1.4015
1694694000000,0.5792,0.4208,1.3764
1694694300000,0.5774,0.4226,1.3663
1694694600000,0.5753,0.4247,1.3546
1694694900000,0.5733,0.4267,1.3436
1694695200000,0.5739,0.4261,1.3469
1694695500000,0.5736,0.4264,1.3452
1694695800000,0.5736,0.4264,1.3452
1694696100000,0.5743,0.4257,1.3491
1694696400000,0.5737,0.4263,1.3458
1694696700000,0.5736,0.4264,1.3452
1694697000000,0.5749,0.4251,1.3524
1694697300000,0.5727,0.4273,1.3403
1694697600000,0.5728,0.4272,1.3408
1694697900000,0.5785,0.4215,1.3725
1694698200000,0.5749,0.4251,1.3524
1694698500000,0.577,0.423,1.3641
1694698800000,0.573,0.427,1.3419
1694699100000,0.5726,0.4274,1.3397
1694699400000,0.5713,0.4287,1.3326
1694699700000,0.569,0.431,1.3202
1694700000000,0.5701,0.4299,1.3261
1694700300000,0.5698,0.4302,1.3245
1694700600000,0.5698,0.4302,1.3245
1694700900000,0.5701,0.4299,1.3261
1694701200000,0.5709,0.4291,1.3305
1694701500000,0.5708,0.4292,1.3299
1694701800000,0.5714,0.4286,1.3332
1694702100000,0.5714,0.4286,1.3332
1694702400000,0.5717,0.4283,1.3348
1694702700000,0.5721,0.4279,1.337
1694703000000,0.5712,0.4288,1.3321
1694703300000,0.5708,0.4292,1.3299
1694703600000,0.5709,0.4291,1.3305
1694703900000,0.5687,0.4313,1.3186
1694704200000,0.568,0.432,1.3148
1694704500000,0.5684,0.4316,1.317
1694704800000,0.567,0.433,1.3095
1694705100000,0.5662,0.4338,1.3052
1694705400000,0.5645,0.4355,1.2962
1694705700000,0.5665,0.4335,1.3068
1694706000000,0.5669,0.4331,1.3089
1694706300000,0.5664,0.4336,1.3063
1694706600000,0.5676,0.4324,1.3127
1694706900000,0.5678,0.4322,1.3137
1694707200000,0.5668,0.4332,1.3084
1694707500000,0.5673,0.4327,1.3111
1694707800000,0.565,0.435,1.2989
1694708100000,0.5638,0.4362,1.2925
1694708400000,0.5631,0.4369,1.2889
1694708700000,0.5626,0.4374,1.2862
1694709000000,0.5623,0.4377,1.2847
1694709300000,0.5626,0.4374,1.2862
1694709600000,0.5611,0.4389,1.2784
1694709900000,0.5613,0.4387,1.2795
1694710200000,0.5605,0.4395,1.2753
1694710500000,0.5605,0.4395,1.2753
1694710800000,0.5608,0.4392,1.2769
1694711100000,0.5615,0.4385,1.2805
1694711400000,0.5622,0.4378,1.2841
1694711700000,0.5614,0.4386,1.28
1694712000000,0.5614,0.4386,1.28
1694712300000,0.561,0.439,1.2779
1694712600000,0.5608,0.4392,1.2769
1694712900000,0.5618,0.4382,1.2821
1694713200000,0.561,0.439,1.2779
1694713500000,0.5609,0.4391,1.2774
1694713800000,0.5607,0.4393,1.2763
1694714100000,0.5603,0.4397,1.2743
1694714400000,0.5607,0.4393,1.2763
1694714700000,0.561,0.439,1.2779
1694715000000,0.5605,0.4395,1.2753
1694715300000,0.5606,0.4394,1.2758
1694715600000,0.561,0.439,1.2779
1694715900000,0.5603,0.4397,1.2743
1694716200000,0.5601,0.4399,1.2732
1694716500000,0.5608,0.4392,1.2769
1694716800000,0.5635,0.4365,1.291
1694717100000,0.5636,0.4364,1.2915
1694717400000,0.5626,0.4374,1.2862
1694717700000,0.5621,0.4379,1.2836
1694718000000,0.563,0.437,1.2883
1694718300000,0.5628,0.4372,1.2873
1694718600000,0.564,0.436,1.2936
1694718900000,0.5638,0.4362,1.2925
1694719200000,0.564,0.436,1.2936
1694719500000,0.563,0.437,1.2883
1694719800000,0.5637,0.4363,1.292
1694720100000,0.5634,0.4366,1.2904
1694720400000,0.5635,0.4365,1.291
1694720700000,0.5639,0.4361,1.2931
1694721000000,0.5634,0.4366,1.2904
1694721300000,0.5637,0.4363,1.292
1694721600000,0.5633,0.4367,1.2899
1694721900000,0.5629,0.4371,1.2878
1694722200000,0.5622,0.4378,1.2841
1694722500000,0.5616,0.4384,1.281
1694722800000,0.5615,0.4385,1.2805
1694723100000,0.5619,0.4381,1.2826
1694723400000,0.5618,0.4382,1.2821
1694723700000,0.5621,0.4379,1.2836
1694724000000,0.5618,0.4382,1.2821
1694724300000,0.5616,0.4384,1.281
1694724600000,0.5611,0.4389,1.2784
1694724900000,0.5608,0.4392,1.2769
1694725200000,0.5609,0.4391,1.2774
1694725500000,0.5612,0.4388,1.2789
1694725800000,0.5613,0.4387,1.2795
1694726100000,0.5612,0.4388,1.2789
1694726400000,0.561,0.439,1.2779
1694726700000,0.561,0.439,1.2779
1694727000000,0.561,0.439,1.2779
1694727300000,0.5605,0.4395,1.2753
1694727600000,0.5604,0.4396,1.2748
1694727900000,0.5604,0.4396,1.2748
1694728200000,0.5567,0.4433,1.2558
1694728500000,0.557,0.443,1.2573
1694728800000,0.5572,0.4428,1.2584
1694729100000,0.5564,0.4436,1.2543
1694729400000,0.5566,0.4434,1.2553
1694729700000,0.5565,0.4435,1.2548
1694730000000,0.5572,0.4428,1.2584
1694730300000,0.5572,0.4428,1.2584
1694730600000,0.5572,0.4428,1.2584
1694730900000,0.5573,0.4427,1.2589
1694731200000,0.5573,0.4427,1.2589
1694731500000,0.5571,0.4429,1.2578
1694731800000,0.557,0.443,1.2573
1694732100000,0.557,0.443,1.2573
1694732400000,0.557,0.443,1.2573
1694732700000,0.5566,0.4434,1.2553
1694733000000,0.5562,0.4438,1.2533
1694733300000,0.5565,0.4435,1.2548
1694733600000,0.557,0.443,1.2573
1694733900000,0.5567,0.4433,1.2558
1694734200000,0.557,0.443,1.2573
1694734500000,0.5574,0.4426,1.2594
1694734800000,0.5576,0.4424,1.2604
1694735100000,0.5581,0.4419,1.263
1694735400000,0.5584,0.4416,1.2645
1694735700000,0.559,0.441,1.2676
1694736000000,0.5593,0.4407,1.2691
1694736300000,0.5592,0.4408,1.2686
1694736600000,0.5592,0.4408,1.2686
1694736900000,0.5596,0.4404,1.2707
1694737200000,0.5592,0.4408,1.2686
1694737500000,0.5582,0.4418,1.2635
1694737800000,0.5582,0.4418,1.2635
1694738100000,0.5592,0.4408,1.2686
1694738400000,0.5602,0.4398,1.2738
1694738700000,0.5602,0.4398,1.2738
1694739000000,0.5604,0.4396,1.2748
1694739300000,0.5603,0.4397,1.2743
1694739600000,0.5603,0.4397,1.2743
1694739900000,0.5603,0.4397,1.2743
1694740200000,0.5588,0.4412,1.2665
1694740500000,0.5589,0.4411,1.2671
1694740800000,0.5586,0.4414,1.2655
1694741100000,0.5589,0.4411,1.2671
1694741400000,0.5591,0.4409,1.2681
1694741700000,0.5594,0.4406,1.2696
1694742000000,0.5593,0.4407,1.2691
1694742300000,0.5594,0.4406,1.2696
1694742600000,0.5596,0.4404,1.2707
1694742900000,0.5594,0.4406,1.2696
1694743200000,0.5598,0.4402,1.2717
1694743500000,0.5609,0.4391,1.2774
1694743800000,0.5612,0.4388,1.2789
1694744100000,0.5613,0.4387,1.2795
1694744400000,0.5625,0.4375,1.2857
1694744700000,0.5628,0.4372,1.2873
1694745000000,0.5631,0.4369,1.2889
1694745300000,0.5632,0.4368,1.2894
1694745600000,0.5636,0.4364,1.2915
1694745900000,0.5639,0.4361,1.2931
1694746200000,0.5641,0.4359,1.2941
1694746500000,0.5641,0.4359,1.2941
1694746800000,0.5637,0.4363,1.292
1694747100000,0.5636,0.4364,1.2915
1694747400000,0.5633,0.4367,1.2899
1694747700000,0.5633,0.4367,1.2899
1694748000000,0.5633,0.4367,1.2899
1694748300000,0.5634,0.4366,1.2904
1694748600000,0.5631,0.4369,1.2889
1694748900000,0.5627,0.4373,1.2868
1694749200000,0.563,0.437,1.2883
1694749500000,0.5627,0.4373,1.2868
1694749800000,0.5625,0.4375,1.2857
1694750100000,0.5625,0.4375,1.2857
1694750400000,0.5627,0.4373,1.2868
1694750700000,0.563,0.437,1.2883
1694751000000,0.5637,0.4363,1.292
1694751300000,0.5647,0.4353,1.2973
1694751600000,0.5656,0.4344,1.302
1694751900000,0.5652,0.4348,1.2999
1694752200000,0.5648,0.4352,1.2978
1694752500000,0.5639,0.4361,1.2931
1694752800000,0.5639,0.4361,1.2931
1694753100000,0.5643,0.4357,1.2952
1694753400000,0.5643,0.4357,1.2952
1694753700000,0.5646,0.4354,1.2967
1694754000000,0.5649,0.4351,1.2983
1694754300000,0.5645,0.4355,1.2962
1694754600000,0.5646,0.4354,1.2967
1694754900000,0.5645,0.4355,1.2962
1694755200000,0.5643,0.4357,1.2952
1694755500000,0.5641,0.4359,1.2941
1694755800000,0.5638,0.4362,1.2925
1694756100000,0.5639,0.4361,1.2931
1694756400000,0.5639,0.4361,1.2931
1694756700000,0.5632,0.4368,1.2894
1694757000000,0.5633,0.4367,1.2899
1694757300000,0.5636,0.4364,1.2915
1694757600000,0.5636,0.4364,1.2915
1694757900000,0.5632,0.4368,1.2894
1694758200000,0.5629,0.4371,1.2878
1694758500000,0.5627,0.4373,1.2868
1694758800000,0.5632,0.4368,1.2894
1694759100000,0.5633,0.4367,1.2899
1694759400000,0.5637,0.4363,1.292
1694759700000,0.5638,0.4362,1.2925
1694760000000,0.5637,0.4363,1.292
1694760300000,0.5625,0.4375,1.2857
1694760600000,0.5625,0.4375,1.2857
1694760900000,0.5627,0.4373,1.2868
1694761200000,0.5628,0.4372,1.2873
1694761500000,0.5626,0.4374,1.2862
1694761800000,0.5633,0.4367,1.2899
1694762100000,0.5626,0.4374,1.2862
1694762400000,0.5619,0.4381,1.2826
1694762700000,0.5612,0.4388,1.2789
1694763000000,0.5617,0.4383,1.2815
1694763300000,0.5621,0.4379,1.2836
1694763600000,0.5623,0.4377,1.2847
1694763900000,0.5626,0.4374,1.2862
1694764200000,0.5625,0.4375,1.2857
1694764500000,0.5633,0.4367,1.2899
1694764800000,0.5629,0.4371,1.2878
1694765100000,0.5623,0.4377,1.2847
1694765400000,0.5621,0.4379,1.2836
1694765700000,0.5623,0.4377,1.2847
1694766000000,0.5619,0.4381,1.2826
1694766300000,0.5616,0.4384,1.281
1694766600000,0.5623,0.4377,1.2847
1694766900000,0.5632,0.4368,1.2894
1694767200000,0.5642,0.4358,1.2946
1694767500000,0.5641,0.4359,1.2941
1694767800000,0.5643,0.4357,1.2952
1694768100000,0.5645,0.4355,1.2962
1694768400000,0.5652,0.4348,1.2999
1694768700000,0.5655,0.4345,1.3015
1694769000000,0.5645,0.4355,1.2962
1694769300000,0.5641,0.4359,1.2941
1694769600000,0.5635,0.4365,1.291
1694769900000,0.5635,0.4365,1.291
1694770200000,0.5639,0.4361,1.2931
1694770500000,0.564,0.436,1.2936
1694770800000,0.5639,0.4361,1.2931
1694771100000,0.5639,0.4361,1.2931
1694771400000,0.5642,0.4358,1.2946
1694771700000,0.5642,0.4358,1.2946
1694772000000,0.5641,0.4359,1.2941
1694772300000,0.564,0.436,1.2936
1694772600000,0.5645,0.4355,1.2962
1694772900000,0.5646,0.4354,1.2967
1694773200000,0.5648,0.4352,1.2978
1694773500000,0.5653,0.4347,1.3004
1694773800000,0.5648,0.4352,1.2978
1694774100000,0.565,0.435,1.2989
1694774400000,0.5651,0.4349,1.2994
1694774700000,0.5654,0.4346,1.301
1694775000000,0.5656,0.4344,1.302
1694775300000,0.5659,0.4341,1.3036
1694775600000,0.566,0.434,1.3041
1694775900000,0.5663,0.4337,1.3057
1694776200000,0.5662,0.4338,1.3052
1694776500000,0.5675,0.4325,1.3121
1694776800000,0.5658,0.4342,1.3031
1694777100000,0.5659,0.4341,1.3036
1694777400000,0.5663,0.4337,1.3057
1694777700000,0.5669,0.4331,1.3089
1694778000000,0.5669,0.4331,1.3089
1694778300000,0.5669,0.4331,1.3089
1694778600000,0.5672,0.4328,1.3105
1694778900000,0.5672,0.4328,1.3105
1694779200000,0.5634,0.4366,1.2904
1694779500000,0.5651,0.4349,1.2994
1694779800000,0.5671,0.4329,1.31
1694780100000,0.5675,0.4325,1.3121
1694780400000,0.5679,0.4321,1.3143
1694780700000,0.5681,0.4319,1.3154
1694781000000,0.5688,0.4312,1.3191
1694781300000,0.5685,0.4315,1.3175
1694781600000,0.5649,0.4351,1.2983
1694781900000,0.5664,0.4336,1.3063
1694782200000,0.5665,0.4335,1.3068
1694782500000,0.567,0.433,1.3095
1694782800000,0.5667,0.4333,1.3079
1694783100000,0.5676,0.4324,1.3127
1694783400000,0.5685,0.4315,1.3175
1694783700000,0.5682,0.4318,1.3159
1694784000000,0.5688,0.4312,1.3191
1694784300000,0.5698,0.4302,1.3245
1694784600000,0.5696,0.4304,1.3234
1694784900000,0.57,0.43,1.3256
1694785200000,0.5702,0.4298,1.3267
1694785500000,0.572,0.428,1.3364
1694785800000,0.572,0.428,1.3364
1694786100000,0.5717,0.4283,1.3348
1694786400000,0.5717,0.4283,1.3348
1694786700000,0.5718,0.4282,1.3354
1694787000000,0.5721,0.4279,1.337
1694787300000,0.5721,0.4279,1.337
1694787600000,0.5717,0.4283,1.3348
1694787900000,0.5726,0.4274,1.3397
1694788200000,0.5728,0.4272,1.3408
1694788500000,0.5719,0.4281,1.3359
1694788800000,0.571,0.429,1.331
1694789100000,0.5711,0.4289,1.3315
1694789400000,0.5728,0.4272,1.3408
1694789700000,0.5734,0.4266,1.3441
1694790000000,0.5746,0.4254,1.3507
1694790300000,0.576,0.424,1.3585
1694790600000,0.5785,0.4215,1.3725
1694790900000,0.5791,0.4209,1.3759
1694791200000,0.5803,0.4197,1.3827
1694791500000,0.5804,0.4196,1.3832
1694791800000,0.5803,0.4197,1.3827
1694792100000,0.5816,0.4184,1.3901
1694792400000,0.5824,0.4176,1.3946
1694792700000,0.5831,0.4169,1.3987
1694793000000,0.5836,0.4164,1.4015
1694793300000,0.5843,0.4157,1.4056
1694793600000,0.5841,0.4159,1.4044
1694793900000,0.5841,0.4159,1.4044
1694794200000,0.5857,0.4143,1.4137
1694794500000,0.5861,0.4139,1.416
1694794800000,0.5855,0.4145,1.4125
1694795100000,0.5859,0.4141,1.4149
1694795400000,0.5867,0.4133,1.4195
1694795700000,0.5865,0.4135,1.4184
1694796000000,0.5854,0.4146,1.412
1694796300000,0.585,0.415,1.4096
1694796600000,0.5845,0.4155,1.4067
1694796900000,0.5854,0.4146,1.412
1694797200000,0.5855,0.4145,1.4125
1694797500000,0.5854,0.4146,1.412
1694797800000,0.585,0.415,1.4096
1694798100000,0.5841,0.4159,1.4044
1694798400000,0.5841,0.4159,1.4044
1694798700000,0.5831,0.4169,1.3987
1694799000000,0.582,0.418,1.3923
1694799300000,0.5812,0.4188,1.3878
1694799600000,0.5811,0.4189,1.3872
1694799900000,0.581,0.419,1.3866
1694800200000,0.5813,0.4187,1.3883
1694800500000,0.5812,0.4188,1.3878
1694800800000,0.5814,0.4186,1.3889
1694801100000,0.581,0.419,1.3866
1694801400000,0.5811,0.4189,1.3872
1694801700000,0.5808,0.4192,1.3855
1694802000000,0.5808,0.4192,1.3855
1694802300000,0.5809,0.4191,1.3861
1694802600000,0.5808,0.4192,1.3855
1694802900000,0.5807,0.4193,1.3849
1694803200000,0.5821,0.4179,1.3929
1694803500000,0.582,0.418,1.3923
1694803800000,0.582,0.418,1.3923
1694804100000,0.5819,0.4181,1.3918
1694804400000,0.5822,0.4178,1.3935
1694804700000,0.5821,0.4179,1.3929
1694805000000,0.5823,0.4177,1.3941
1694805300000,0.5822,0.4178,1.3935
1694805600000,0.5837,0.4163,1.4021
1694805900000,0.5837,0.4163,1.4021
1694806200000,0.5842,0.4158,1.405
1694806500000,0.5837,0.4163,1.4021
1694806800000,0.5831,0.4169,1.3987
1694807100000,0.5832,0.4168,1.3992
1694807400000,0.5839,0.4161,1.4033
1694807700000,0.5839,0.4161,1.4033
1694808000000,0.5833,0.4167,1.3998
1694808300000,0.5829,0.4171,1.3975
1694808600000,0.5831,0.4169,1.3987
1694808900000,0.583,0.417,1.3981
1694809200000,0.5831,0.4169,1.3987
1694809500000,0.583,0.417,1.3981
1694809800000,0.583,0.417,1.3981
1694810100000,0.5836,0.4164,1.4015
1694810400000,0.5837,0.4163,1.4021
1694810700000,0.5838,0.4162,1.4027
1694811000000,0.5837,0.4163,1.4021
1694811300000,0.5842,0.4158,1.405
1694811600000,0.5843,0.4157,1.4056
1694811900000,0.5843,0.4157,1.4056
1694812200000,0.5852,0.4148,1.4108
1694812500000,0.5859,0.4141,1.4149
1694812800000,0.5861,0.4139,1.416
1694813100000,0.5858,0.4142,1.4143
1694813400000,0.5855,0.4145,1.4125
1694813700000,0.5855,0.4145,1.4125
1694814000000,0.5854,0.4146,1.412
1694814300000,0.5853,0.4147,1.4114
1694814600000,0.5856,0.4144,1.4131
1694814900000,0.5855,0.4145,1.4125
1694815200000,0.5857,0.4143,1.4137
1694815500000,0.5858,0.4142,1.4143
1694815800000,0.5861,0.4139,1.416
1694816100000,0.5861,0.4139,1.416
1694816400000,0.5867,0.4133,1.4195
1694816700000,0.5863,0.4137,1.4172
1694817000000,0.5864,0.4136,1.4178
1694817300000,0.5866,0.4134,1.419
1694817600000,0.587,0.413,1.4213
1694817900000,0.5882,0.4118,1.4284
1694818200000,0.586,0.414,1.4155
1694818500000,0.5841,0.4159,1.4044
1694818800000,0.583,0.417,1.3981
1694819100000,0.5827,0.4173,1.3964
1694819400000,0.5825,0.4175,1.3952
1694819700000,0.5787,0.4213,1.3736
1694820000000,0.5755,0.4245,1.3557
1694820300000,0.5754,0.4246,1.3552
1694820600000,0.5749,0.4251,1.3524
1694820900000,0.5748,0.4252,1.3518
1694821200000,0.5751,0.4249,1.3535
1694821500000,0.575,0.425,1.3529
1694821800000,0.5739,0.4261,1.3469
1694822100000,0.5741,0.4259,1.348
1694822400000,0.5742,0.4258,1.3485
1694822700000,0.5755,0.4245,1.3557
1694823000000,0.5769,0.4231,1.3635
1694823300000,0.5772,0.4228,1.3652
1694823600000,0.5772,0.4228,1.3652
1694823900000,0.5778,0.4222,1.3685
1694824200000,0.5781,0.4219,1.3702
1694824500000,0.5786,0.4214,1.373
1694824800000,0.5786,0.4214,1.373
1694825100000,0.5783,0.4217,1.3714
1694825400000,0.5782,0.4218,1.3708
1694825700000,0.5783,0.4217,1.3714
1694826000000,0.5782,0.4218,1.3708
1694826300000,0.5781,0.4219,1.3702
1694826600000,0.5785,0.4215,1.3725
1694826900000,0.5793,0.4207,1.377
1694827200000,0.5798,0.4202,1.3798
1694827500000,0.5795,0.4205,1.3781
1694827800000,0.579,0.421,1.3753
1694828100000,0.579,0.421,1.3753
1694828400000,0.5791,0.4209,1.3759
1694828700000,0.5788,0.4212,1.3742
1694829000000,0.5787,0.4213,1.3736
1694829300000,0.5791,0.4209,1.3759
1694829600000,0.5793,0.4207,1.377
1694829900000,0.5791,0.4209,1.3759
1694830200000,0.578,0.422,1.3697
1694830500000,0.5786,0.4214,1.373
1694830800000,0.579,0.421,1.3753
1694831100000,0.578,0.422,1.3697
1694831400000,0.5771,0.4229,1.3646
1694831700000,0.5779,0.4221,1.3691
1694832000000,0.5778,0.4222,1.3685
1694832300000,0.5785,0.4215,1.3725
1694832600000,0.5788,0.4212,1.3742
1694832900000,0.5786,0.4214,1.373
1694833200000,0.5782,0.4218,1.3708
1694833500000,0.5783,0.4217,1.3714
1694833800000,0.5786,0.4214,1.373
1694834100000,0.5777,0.4223,1.368
1694834400000,0.5772,0.4228,1.3652
1694834700000,0.5775,0.4225,1.3669
1694835000000,0.5775,0.4225,1.3669
1694835300000,0.5772,0.4228,1.3652
1694835600000,0.5768,0.4232,1.3629
1694835900000,0.5763,0.4237,1.3602
1694836200000,0.5759,0.4241,1.3579
1694836500000,0.576,0.424,1.3585
1694836800000,0.5761,0.4239,1.359
1694837100000,0.5757,0.4243,1.3568
1694837400000,0.5749,0.4251,1.3524
1694837700000,0.5749,0.4251,1.3524
1694838000000,0.5756,0.4244,1.3563
1694838300000,0.576,0.424,1.3585
1694838600000,0.5757,0.4243,1.3568
1694838900000,0.5765,0.4235,1.3613
1694839200000,0.5771,0.4229,1.3646
1694839500000,0.5771,0.4229,1.3646
1694839800000,0.5773,0.4227,1.3657
1694840100000,0.5774,0.4226,1.3663
1694840400000,0.5768,0.4232,1.3629
1694840700000,0.5769,0.4231,1.3635
1694841000000,0.5762,0.4238,1.3596
1694841300000,0.5762,0.4238,1.3596
1694841600000,0.5772,0.4228,1.3652
1694841900000,0.5777,0.4223,1.368
1694842200000,0.5781,0.4219,1.3702
1694842500000,0.5779,0.4221,1.3691
1694842800000,0.5779,0.4221,1.3691
1694843100000,0.5779,0.4221,1.3691
1694843400000,0.5778,0.4222,1.3685
1694843700000,0.5783,0.4217,1.3714
1694844000000,0.5787,0.4213,1.3736
1694844300000,0.5784,0.4216,1.3719
1694844600000,0.5788,0.4212,1.3742
1694844900000,0.579,0.421,1.3753
1694845200000,0.5789,0.4211,1.3747
1694845500000,0.5781,0.4219,1.3702
1694845800000,0.5784,0.4216,1.3719
1694846100000,0.5785,0.4215,1.3725
1694846400000,0.5784,0.4216,1.3719
1694846700000,0.5784,0.4216,1.3719
1694847000000,0.578,0.422,1.3697
1694847300000,0.5774,0.4226,1.3663
1694847600000,0.5782,0.4218,1.3708
1694847900000,0.5806,0.4194,1.3844
1694848200000,0.5813,0.4187,1.3883
1694848500000,0.5819,0.4181,1.3918
1694848800000,0.582,0.418,1.3923
1694849100000,0.582,0.418,1.3923
1694849400000,0.5822,0.4178,1.3935
1694849700000,0.5828,0.4172,1.3969
1694850000000,0.5829,0.4171,1.3975
1694850300000,0.5833,0.4167,1.3998
1694850600000,0.5835,0.4165,1.401
1694850900000,0.5839,0.4161,1.4033
1694851200000,0.5839,0.4161,1.4033
1694851500000,0.5839,0.4161,1.4033
1694851800000,0.5839,0.4161,1.4033
1694852100000,0.5833,0.4167,1.3998
1694852400000,0.5834,0.4166,1.4004
1694852700000,0.5836,0.4164,1.4015
1694853000000,0.5833,0.4167,1.3998
1694853300000,0.5857,0.4143,1.4137
1694853600000,0.5871,0.4129,1.4219
1694853900000,0.5875,0.4125,1.4242
1694854200000,0.5885,0.4115,1.4301
1694854500000,0.5887,0.4113,1.4313
1694854800000,0.5886,0.4114,1.4307
1694855100000,0.5891,0.4109,1.4337
1694855400000,0.5894,0.4106,1.4355
1694855700000,0.5897,0.4103,1.4372
1694856000000,0.5897,0.4103,1.4372
1694856300000,0.5899,0.4101,1.4384
1694856600000,0.5906,0.4094,1.4426
1694856900000,0.5914,0.4086,1.4474
1694857200000,0.592,0.408,1.451
1694857500000,0.5922,0.4078,1.4522
1694857800000,0.593,0.407,1.457
1694858100000,0.5928,0.4072,1.4558
1694858400000,0.5925,0.4075,1.454
1694858700000,0.5902,0.4098,1.4402
1694859000000,0.5892,0.4108,1.4343
1694859300000,0.5903,0.4097,1.4408
1694859600000,0.5905,0.4095,1.442
1694859900000,0.5904,0.4096,1.4414
1694860200000,0.5905,0.4095,1.442
1694860500000,0.5909,0.4091,1.4444
1694860800000,0.5918,0.4082,1.4498
1694861100000,0.5918,0.4082,1.4498
1694861400000,0.5922,0.4078,1.4522
1694861700000,0.5923,0.4077,1.4528
1694862000000,0.5921,0.4079,1.4516
1694862300000,0.5924,0.4076,1.4534
1694862600000,0.5922,0.4078,1.4522
1694862900000,0.5921,0.4079,1.4516
1694863200000,0.5914,0.4086,1.4474
1694863500000,0.591,0.409,1.445
1694863800000,0.5912,0.4088,1.4462
1694864100000,0.5911,0.4089,1.4456
1694864400000,0.5913,0.4087,1.4468
1694864700000,0.5912,0.4088,1.4462
1694865000000,0.5914,0.4086,1.4474
1694865300000,0.592,0.408,1.451
1694865600000,0.5922,0.4078,1.4522
1694865900000,0.5919,0.4081,1.4504
1694866200000,0.592,0.408,1.451
1694866500000,0.5921,0.4079,1.4516
1694866800000,0.5919,0.4081,1.4504
1694867100000,0.5923,0.4077,1.4528
1694867400000,0.5922,0.4078,1.4522
1694867700000,0.5924,0.4076,1.4534
1694868000000,0.5925,0.4075,1.454
1694868300000,0.593,0.407,1.457
1694868600000,0.593,0.407,1.457
1694868900000,0.5926,0.4074,1.4546
1694869200000,0.5921,0.4079,1.4516
1694869500000,0.5925,0.4075,1.454
1694869800000,0.5927,0.4073,1.4552
1694870100000,0.5924,0.4076,1.4534
1694870400000,0.5921,0.4079,1.4516
1694870700000,0.5921,0.4079,1.4516
1694871000000,0.5921,0.4079,1.4516
1694871300000,0.5919,0.4081,1.4504
1694871600000,0.5922,0.4078,1.4522
1694871900000,0.5921,0.4079,1.4516
1694872200000,0.592,0.408,1.451
1694872500000,0.5924,0.4076,1.4534
1694872800000,0.5922,0.4078,1.4522
1694873100000,0.5921,0.4079,1.4516
1694873400000,0.5923,0.4077,1.4528
1694873700000,0.5923,0.4077,1.4528
1694874000000,0.5923,0.4077,1.4528
1694874300000,0.5921,0.4079,1.4516
1694874600000,0.5919,0.4081,1.4504
1694874900000,0.5915,0.4085,1.448
1694875200000,0.5916,0.4084,1.4486
1694875500000,0.5916,0.4084,1.4486
1694875800000,0.5909,0.4091,1.4444
1694876100000,0.5909,0.4091,1.4444
1694876400000,0.5906,0.4094,1.4426
1694876700000,0.5903,0.4097,1.4408
1694877000000,0.5904,0.4096,1.4414
1694877300000,0.5903,0.4097,1.4408
1694877600000,0.5901,0.4099,1.4396
1694877900000,0.5903,0.4097,1.4408
1694878200000,0.5903,0.4097,1.4408
1694878500000,0.5906,0.4094,1.4426
1694878800000,0.5906,0.4094,1.4426
1694879100000,0.5904,0.4096,1.4414
1694879400000,0.5905,0.4095,1.442
1694879700000,0.5902,0.4098,1.4402
1694880000000,0.5901,0.4099,1.4396
1694880300000,0.59,0.41,1.439
1694880600000,0.59,0.41,1.439
1694880900000,0.5902,0.4098,1.4402
1694881200000,0.5903,0.4097,1.4408
1694881500000,0.5904,0.4096,1.4414
1694881800000,0.5902,0.4098,1.4402
1694882100000,0.5902,0.4098,1.4402
1694882400000,0.5902,0.4098,1.4402
1694882700000,0.5902,0.4098,1.4402
1694883000000,0.5903,0.4097,1.4408
1694883300000,0.5904,0.4096,1.4414
1694883600000,0.5903,0.4097,1.4408
1694883900000,0.5901,0.4099,1.4396
1694884200000,0.59,0.41,1.439
1694884500000,0.5898,0.4102,1.4378
1694884800000,0.5899,0.4101,1.4384
1694885100000,0.59,0.41,1.439
1694885400000,0.5899,0.4101,1.4384
1694885700000,0.5891,0.4109,1.4337
1694886000000,0.5884,0.4116,1.4295
1694886300000,0.5895,0.4105,1.4361
1694886600000,0.5894,0.4106,1.4355
1694886900000,0.589,0.411,1.4331
1694887200000,0.5887,0.4113,1.4313
1694887500000,0.5881,0.4119,1.4278
1694887800000,0.5882,0.4118,1.4284
1694888100000,0.5883,0.4117,1.429
